title,url,host,status
Kura_Domowa,http://mops.uci.agh.edu.pl/~tjkkaczm/kura/,mops.uci.agh.edu.pl,149.156.98.1
KURIER,http://www.polska.lex.pl/prasa/Kurier-Tygodnik_poludniowo_zachodni/,www.polska.lex.pl,error
Kurier_Bytowski,http://www.kurierbytowski.com.pl/,www.kurierbytowski.com.pl,86.111.241.86
Kurier_Dąbrowski,http://www.iqnet.tarnow.pl/kurierd/,www.iqnet.tarnow.pl,error
Kurier_Elektroniczny,http://www.mp.pl/kurier,www.mp.pl,195.150.13.16
Kurier_Handlowy,http://www.hbz.com.pl/phs/,www.hbz.com.pl,194.181.59.7
Kurier_Iławski,http://www.wpomorskie.com.pl/prasa/ilawa.html,www.wpomorskie.com.pl,error
Kurier_Lubelski,http://www.kurier.lublin.pl/,www.kurier.lublin.pl,195.8.99.12
Kurier_Miejski,http://www.gronet.pl/kurier.sosnowiec/,www.gronet.pl,87.239.42.30
Kurier_Ostrowski,http://www.kurier.osw.pl/,www.kurier.osw.pl,error
Kurier_Plus,http://www.kurierplus.com/,www.kurierplus.com,192.254.235.237
Kurier_Polityczny,http://www.pip.com.pl/kp-uw/,www.pip.com.pl,23.102.12.43
Kurier_Poranny,http://www.kurier-poranny.com/,www.kurier-poranny.com,61.114.159.2
Kurier_Siedlecki,http://provi.wsrp.siedlce.pl/~kurier/,provi.wsrp.siedlce.pl,error
Kurier_Sokołowski,http://www.polska.lex.pl/prasa/Kurier-Sokolowski/,www.polska.lex.pl,error
Kurier_Szczeciński,http://www.kurier.szczecin.pl/,www.kurier.szczecin.pl,195.205.239.195
Kurier_Szkolny,http://www.ids.pl/~sppodlip/index8.htm,www.ids.pl,195.114.173.144
Kurier_Targowy,http://www.kuriertargowy.pl/,www.kuriertargowy.pl,91.225.28.60
Kurier_Związkowy,http://www.wzz.org.pl/kurier.html,www.wzz.org.pl,79.96.92.181
Kurierek_Skierniewicki,http://www.polbox.com/k/kurierek/,www.polbox.com,2001:41b0:1::1:a001
Kursor,http://www.kursor.poznan.pl/,www.kursor.poznan.pl,error
Kwartalnik_Artystyczny_Kujawy_i_Pomorze,http://www.wok.bydgoszcz.pl/kwartalnik.htm,www.wok.bydgoszcz.pl,error
Kwartalnik_Geologiczny,http://www.pgi.waw.pl/en/public/kwart/kwart_en.htm,www.pgi.waw.pl,94.152.145.150
Kwartalnik_Ortopedyczny,http://www.wam.lodz.pl/kwort/kwort.html,www.wam.lodz.pl,212.191.32.59
Kwartalnik_Statystyczny,http://punto.stat.gov.pl/stale/pts/kwartalnik/,punto.stat.gov.pl,error
Kwietnik,http://www.proszynski.com.pl/Kwietnik/,www.proszynski.com.pl,212.91.27.7
La_Bestia,http://www.most.org.pl/art/LaBestia/,www.most.org.pl,176.31.227.44
Laetare,http://www.wmsd.edu.pl/~laetare/,www.wmsd.edu.pl,185.25.148.68
Lanie_Fody,http://www.cidg.net.pl/~foda/gazeta.html,www.cidg.net.pl,error
Las_Polski,http://www.oikos.tom.pl/laspolski/spis/spis.htm,www.oikos.tom.pl,error
Latarnik,http://www.latarnik.pl/,www.latarnik.pl,72.52.4.91
Lek_w_Polsce,http://www.medyk.com.pl/lek/lek.html,www.medyk.com.pl,212.85.119.115
Lekarz_Polski,http://www.tvexmedia.com.pl/lekarz.polski/,www.tvexmedia.com.pl,178.32.203.245
Lekkie_Budownictwo_Szkieletowe,http://www.lbs.szkielet.com.pl/,www.lbs.szkielet.com.pl,error
Lex_Press,http://www.lexpress.com.pl/,www.lexpress.com.pl,217.168.143.10
Lewą_Nogą,http://www.medianet.pl/~kip/lewa/lewanoga.htm,www.medianet.pl,error
Liberty,http://www.atm.com.pl/~liberty/,www.atm.com.pl,2001:1a68::d911:2308
Licealista,http://www.suwalki.tpsa.pl/1LO/gazetka/gazetka.htm,www.suwalki.tpsa.pl,error
Linux_++,http://www.lpp.ekometria.com.pl/,www.lpp.ekometria.com.pl,77.55.75.50
Linux_Plus,http://www.linux.com.pl/,www.linux.com.pl,148.251.235.73
Linux_&_UNIX,http://www.tao.com.pl/magazyn/,www.tao.com.pl,94.23.74.45
List,http://www.wsdsc.poznan.pl/pow/list0.htm,www.wsdsc.poznan.pl,150.254.230.180
List_Miesięcznik_katolicki,http://www.pp.com.pl/~list_red/,www.pp.com.pl,195.20.3.30
Literatura_na_Świecie,http://www.lns.art.pl/,www.lns.art.pl,error
LOB,http://www.ids.edu.pl/~lobier/pol_idx.html,www.ids.edu.pl,error
Logistyka,http://www.ilim.poznan.pl/mt/index.html,www.ilim.poznan.pl,46.174.178.177
LOS_czasopismo_samopomocy_społecznej,http://www.dtm.lublin.pl/gazeta/prasa/los/a_los.htm,www.dtm.lublin.pl,error
Lubartowiak,http://friko2.onet.pl/lu/radrec/lubartowiak/,friko2.onet.pl,213.180.146.28
Lubelski_Przegląd_Handlowy,http://www.ozemail.com.au/~woymar/lph/,www.ozemail.com.au,203.173.50.132
Lubię_Gotować,http://www.proszynski.com.pl/Lubiegotowac/,www.proszynski.com.pl,212.91.27.7
Lubuski_Informator_Gospodarczy,http://www.informator.lubuskie.pl/,www.informator.lubuskie.pl,195.149.229.38
Ludzie_i_Technologie,http://www.apexim.com.pl/kwartalnik/,www.apexim.com.pl,5.39.28.236
Luzik,http://www.zst.bytom.pl/~luzik/arch.htm,www.zst.bytom.pl,85.11.73.94
Ład_Boży,http://www.niedziela.pl/wloc.htm,www.niedziela.pl,94.23.44.102
Łaska_i_Pokój,http://www.kwch.gf.pl/,www.kwch.gf.pl,185.53.179.6
Łazienka,http://www.lazienka.com.pl/,www.lazienka.com.pl,82.139.161.130
Łączność,http://www.atm.com.pl/TP_SA/lacznosc.html,www.atm.com.pl,2001:1a68::d911:2308
Łobeziak,http://www.lobez.pl/Lobeziak.html,www.lobez.pl,92.43.119.26
Łódź_online,http://www.hamal.com.pl/,www.hamal.com.pl,212.91.7.33
Machina,http://www.machina.com.pl/,www.machina.com.pl,error
Mać_Pariadka,http://diana.announce.com/~jaceks6/mac.htm,diana.announce.com,54.183.99.63
Magazyn_AGD,http://www.unit.com.pl/unit/media/agd_pl.html,www.unit.com.pl,62.148.90.7
Magazyn_Budowlany,http://www.budnet.pl/html/index1.html,www.budnet.pl,212.91.27.9
Magazyn_Brzeski,http://www.idb.com.pl/magazyn-brzeski/mb.htm,www.idb.com.pl,193.143.77.10
Magazyn_Instalatora,http://www.instalator.pl/,www.instalator.pl,213.192.68.137
"Magazyn_Kultury_""O""",http://www.o.pl/,www.o.pl,144.76.67.111
Magazyn_Literacki,http://www.wyzwania.org.pl/magazyn/,www.wyzwania.org.pl,188.128.160.43
Magazyn_Młodzieżowy_3/4,http://www.misja.org.pl/mtc/,www.misja.org.pl,62.121.143.172
Magazyn_Mody_Intymnej,http://www.mmi.bielizna.pl/,www.mmi.bielizna.pl,error
Magazyn_Muzyczny_M,http://mmm.pol.pl/,mmm.pol.pl,error
Magazyn_Nurkowanie,http://www.nurkowanie.v.pl/,www.nurkowanie.v.pl,93.157.100.93
Magazyn_Perforator,http://perforator.canpol.pl/,perforator.canpol.pl,error
Magazyn_Przemysłu_Rybnego,http://www.mpr.nets.pl/,www.mpr.nets.pl,91.219.209.68
Magazyn_Rynku_Komputerowego,http://www.mrk.poland.com/,www.mrk.poland.com,46.105.245.165
Magazyn_Sztuki,http://magazynsztuki.home.pl/,magazynsztuki.home.pl,error
Magazyn_Targowy_Fair_Magazine,http://www.fairmag.poznan.pl/,www.fairmag.poznan.pl,error
Magiel,http://magiel.sgh.waw.pl/,magiel.sgh.waw.pl,error
Malarz_Tynkarz,http://www.dva.com.pl/mal-ty/index.htm,www.dva.com.pl,error
Mała_Ulicznica,http://friko4.onet.pl/lu/malaula/spis.htm,friko4.onet.pl,213.180.146.28
Mały_Gość_Niedzielny,http://www.goscniedzielny.pl/MGN/index.html,www.goscniedzielny.pl,194.181.177.184
Mały_Przewodnik_Katolicki,http://www.pk.poznan.pl/1999/MPK03/index.htm,www.pk.poznan.pl,88.198.13.93
Mamo_To_Ja,http://www.acme.com.pl/mtj/,www.acme.com.pl,62.121.143.143
Mammutus_Montanus,http://zeus.polsl.gliwice.pl/~skpg/publikacje/mammuthus/,zeus.polsl.gliwice.pl,error
Manager,http://www.informedia.com.pl/czasopisma/manager/Index.htm,www.informedia.com.pl,50.31.88.21
Marketing_Serwis,http://www.verso.com.pl/marketing/,www.verso.com.pl,212.91.7.33
Marketing_w_Praktyce,http://www.informedia.com.pl/czasopisma/marketing_w_praktyce/Index.htm,www.informedia.com.pl,50.31.88.21
Matchmaker,http://www.matchmaker.pl/,www.matchmaker.pl,error
Materiały_Katechetyczne,http://www.wmsd.edu.pl/~hosianum/matkat.htm,www.wmsd.edu.pl,185.25.148.68
Mathesis_Universalis,http://www.pip.com.pl/MathUniversalis/,www.pip.com.pl,23.102.12.43
Max,http://www.max.pl/,www.max.pl,89.161.253.220
Mechanik,http://www.onet.pl/mechanik/,www.onet.pl,213.180.141.140
Mechanizacja_i_Automatyzacja_Górnictwa,http://www.emag.katowice.pl/MIAGI/MIAGIP.html,www.emag.katowice.pl,error
Media_&_Marketing_Polska,http://www.media.com.pl/,www.media.com.pl,31.186.82.50
Medical_Science_Monitor,http://www.msi.com.pl/,www.msi.com.pl,72.52.4.91
Medycyna_Ogólna,http://www.imw.lublin.pl/medycyna_og/medog.html,www.imw.lublin.pl,212.182.58.36
Medycyna_Praktyczna,http://www.mp.pl/mies.htm,www.mp.pl,195.150.13.16
Medycyna_Praktyczna_Chirurgia,http://www.mp.pl/chirurg.htm,www.mp.pl,195.150.13.16
Medycyna_Praktyczna_Pediatria,http://www.mp.pl/pediat.htm,www.mp.pl,195.150.13.16
Medycyna_Praktyczna_Ultrasonografia,http://www.mp.pl/usg.htm,www.mp.pl,195.150.13.16
Medycyna_Weterynaryjna,http://www.medwet.lublin.pl/,www.medwet.lublin.pl,error
Medyk,http://www.medyk.com.pl/medyk/medyk.html,www.medyk.com.pl,212.85.119.115
Mefisto,http://www.mefisto.pl/,www.mefisto.pl,77.55.119.183
Midi_Mania,http://www.midimania.z.pl/,www.midimania.z.pl,81.219.55.202
Miejsca_Święte,http://pallotti.ecclesia.org.pl/ms/,pallotti.ecclesia.org.pl,212.69.73.2
Miejska_Gazeta_Powszechna,http://mgp.intercomp.com.pl/,mgp.intercomp.com.pl,error
Miesiąc_w_Krakowie,http://www.onet.pl/Miesiac_w_Krakowie/,www.onet.pl,213.180.141.140
Miesięcznik,http://ux2.math.us.edu.pl/~pcholewa/skf.htm,ux2.math.us.edu.pl,155.158.105.14
Miesięcznik_Nasza_Gazeta,http://free.ngo.pl/mngazeta/,free.ngo.pl,195.116.222.210
Miesięcznik_PW,http://www.pw.edu.pl/miesiecz,www.pw.edu.pl,194.29.151.5
Między_Nami,http://web2.ica.net/miedzy_nami/,web2.ica.net,209.151.129.139
Miłe_wiadomości,http://www.ikz.edu.pl/biblioteka/biuletyn.htm,www.ikz.edu.pl,148.81.195.130
Miłujcie_się,http://www.wsdsc.poznan.pl/MIL/INDEX.HTM,www.wsdsc.poznan.pl,150.254.230.180
Misjonarz,http://perso.infonie.fr/mirekw/,perso.infonie.fr,212.27.63.127
Młoda_Para,http://www.mlodapara.com.pl/,www.mlodapara.com.pl,79.96.125.24
Młody_Technik,http://www.atm.com.pl/~avt/mt/,www.atm.com.pl,2001:1a68::d911:2308
Młyn,http://www.legnica.ids.edu.pl/~leg1lo/mlyn/index.html,www.legnica.ids.edu.pl,error
Moda_Forum,http://www.unit.com.pl/unit/media/mf_pl.html,www.unit.com.pl,62.148.90.7
Moda_Męska,http://www.moda.com.pl/moda-meska/,www.moda.com.pl,176.31.185.15
Model_Fan,http://www.unit.com.pl/unit/media/mf_pl.html,www.unit.com.pl,62.148.90.7
Modern_Marketing,http://www.modernmarketing.pl/,www.modernmarketing.pl,89.161.164.18
Modlitwy_Powszechne,http://150.254.163.181/hlondianum/modlitwy.htm,150.254.163.181,150.254.163.181
Moje_Liceum,http://mojeliceum.softel.com.pl/,mojeliceum.softel.com.pl,88.198.43.5
Moje_Miasto,http://www.polska.lex.pl/prasa/Moje-Miasto/,www.polska.lex.pl,error
Moje_Pismo_Tęcza,http://www.niedziela.pl/2tecza.htm,www.niedziela.pl,94.23.44.102
Moment_gazeta_inżyniera_lądowego,http://www.omk.il.pw.edu.pl/~rgajewski/moment/Moment.html,www.omk.il.pw.edu.pl,194.29.152.3
Monitor_IT,http://www.mastertext.com.pl/dis/monitor.htm,www.mastertext.com.pl,error
Monitor_Polskiej_Izby_Gospodarczej_Importerów_Eksporterów_i_Kooperacji,http://pig.org.pl/monitor.htm,pig.org.pl,86.111.241.128
Monitor_Prawa_Celnego,http://www.magazynmorski.com.pl/monit.htm,www.magazynmorski.com.pl,104.28.3.146
Monitor_Prawa_Pracy_i_Ubezpieczeń_Społecznych,http://www.informedia.com.pl/czasopisma/monitor_pp_i_ubsp/Index.htm,www.informedia.com.pl,50.31.88.21
Monitor_Pyłkowy,http://www.alergen.info.pl/alergen/monitor/home.html,www.alergen.info.pl,212.85.97.74
Monitor_Rachunkowości_i_Finansów,http://www.frr.com.pl/monitor.html,www.frr.com.pl,error
Monitor_Sieciowy,http://www.gumbeers.elka.pg.gda.pl/WA/Czytelnia/MS/,www.gumbeers.elka.pg.gda.pl,error
Monitor_w_Internecie,http://www.monitorpl.com/,www.monitorpl.com,70.39.251.67
Monitor_Wyborczy,http://www.monitor.perytnet.pl/,www.monitor.perytnet.pl,error
Monitor_Zamówień_Publicznych,http://www.medianet.com.pl/monitor.htm,www.medianet.com.pl,188.138.20.71
Moons_Magazyn,http://www.kki.net.pl/crasz/,www.kki.net.pl,81.21.192.215
Morze,http://www.morze.com.pl/,www.morze.com.pl,94.152.9.64
Morza_Statki_i_Okręty,http://www.admis.com.pl/msio/,www.admis.com.pl,213.133.101.7
Moto_Express,http://www.autonet.com.pl/motoex/index.htm,www.autonet.com.pl,85.194.243.23
Moto_Kurier,http://www.motokurier.pl/,www.motokurier.pl,87.98.239.5
MOTOklub,http://www.motoklub.com.pl/,www.motoklub.com.pl,31.6.69.45
Motomagazyn,http://www.proszynski.com.pl/Motomagazyn/,www.proszynski.com.pl,212.91.27.7
Motomania,http://www.motomania.com.pl/,www.motomania.com.pl,188.128.255.251
Motor,http://www.pol.pl/motor/,www.pol.pl,195.114.173.144
Mój_ciepły_dom_(człowiek_i_technika),http://www.convector.com.pl/polska/mcd/mcd.html,www.convector.com.pl,62.121.143.124
Msza_Święta,http://www.wsdsc.poznan.pl/hlondianum/msza/,www.wsdsc.poznan.pl,150.254.230.180
Multimedia_Club,http://mmc.amg.com.pl/,mmc.amg.com.pl,error
Multum_In_Parvo,http://multuminparvo.rockmetal.art.pl/,multuminparvo.rockmetal.art.pl,193.93.205.86
Murator,http://www.murator.com.pl/,www.murator.com.pl,212.180.240.124
Murator_Numer_Specjalny,http://www.murator.com.pl/muratorns.html,www.murator.com.pl,212.180.240.124
Murator_Plus,http://www.murator.com.pl/,www.murator.com.pl,212.180.240.124
Murator_Radzi,http://www.murator.com.pl/,www.murator.com.pl,212.180.240.124
Muzyczne_Wydarzenia_Kalisza,http://www.kk.kalisz.pl/~mwk/,www.kk.kalisz.pl,195.149.227.81
Muzyk,http://www.muzyk.poznan.pl/indexmuzyk.html,www.muzyk.poznan.pl,error
My_a_Trzeci_Świat,http://friko4.onet.pl/kr/wnawrock/maitri/,friko4.onet.pl,213.180.146.28
Myśl_Niepodległa,http://www.elender.hu/mysl_niepodlegla/,www.elender.hu,91.82.116.139
Myśl_Protestancka,http://free.ngo.pl/mysl_pro/,free.ngo.pl,195.116.222.210
Na_Oścież,http://www.logonet.com.pl/~naosc/,www.logonet.com.pl,89.191.148.48
Na_Straży,http://ourworld.compuserve.com/homepages/DKaleta/ns.htm,ourworld.compuserve.com,error
Na_Targówku,http://www.targowek.waw.pl/biuletyn/1999/,www.targowek.waw.pl,46.174.172.114
Nad_Sołą_i_Koszarawą,http://www.silesianet.pl/~nadsola/,www.silesianet.pl,212.106.162.100
Nad_Zalewem,http://www.stepnica.pl/nadzal.htm,www.stepnica.pl,2a02:78:214:1::4
Nafta_&_Gaz_Biznes,http://www.petroleum-poland.pl/,www.petroleum-poland.pl,error
Najwyższy_Czas,http://www.nczas.com/,www.nczas.com,79.96.139.81
Namiary_na_Morze_i_Handel,http://www.promare.com.pl/,www.promare.com.pl,212.85.117.223
Nasz_Dziennik,http://www.naszdziennik.pl/,www.naszdziennik.pl,144.76.30.36
Nasz_Buda,http://friko7.onet.pl/ko/nabuda/glo.html,friko7.onet.pl,213.180.146.28
Nasza_Legia,http://www.nasza-legia.com.pl/,www.nasza-legia.com.pl,error
Nasza_Politechnika,http://www.pk.edu.pl/~naszapol/,www.pk.edu.pl,149.156.132.43
Nasza_Polonia,http://members.tripod.com/~naszapolonia/,members.tripod.com,209.202.252.50
Nasza_Polska,http://www.medianet.com.pl/~naszapol/,www.medianet.com.pl,188.138.20.71
Nasza_Sucha,http://friko2.onet.pl/sk/nowosuch/indexns.htm,friko2.onet.pl,213.180.146.28
Nasze_Czuby,http://www.polska.lex.pl/prasa/Nasze-Czuby/,www.polska.lex.pl,error
Nasze_Akwarium,http://www.akwarium.pl/,www.akwarium.pl,error
Nasze_Słowo,http://www.optimus.waw.pl/com/nslowo/,www.optimus.waw.pl,46.4.156.231
Nasze_Sprawy,http://www.uni.opole.pl/ns/ns_b.html,www.uni.opole.pl,217.173.193.11
Nasze_Tysiąclecie,http://www.silesia.top.pl/nt/nt1.htm,www.silesia.top.pl,178.33.53.57
Nasze_Życie,http://www.polska.lex.pl/prasa/Nasze-Zycie/,www.polska.lex.pl,error
Nasze_Życie,http://www.ofmconv.opoka.org.pl/n_z.htm,www.ofmconv.opoka.org.pl,212.91.11.67
Natarcie,http://free.ngo.pl/natarcie/,free.ngo.pl,195.116.222.210
Nauka_i_Przyszłość,http://armagedon.pan.pl/nippress/,armagedon.pan.pl,195.187.97.10
Nautica_online,http://nautica.com.pl/,nautica.com.pl,176.9.34.145
Necrologus'zine,http://priv2.onet.pl/kat/necrol/,priv2.onet.pl,213.180.146.28
NEO,http://friko2.onet.pl/wa/drbaton/,friko2.onet.pl,213.180.146.28
Net_CR,http://bona.janski.edu.pl/~netcr/,bona.janski.edu.pl,77.55.95.85
NETForum,http://www.netforum.pl/,www.netforum.pl,188.128.255.251
NEUROBOT,http://neurobot.art.pl/,neurobot.art.pl,193.219.28.245
Neurologia_i_Neurochirurgia_Polska,http://www.ia.pw.edu.pl/Pl-iso/~wujek/neurol/index.html,www.ia.pw.edu.pl,194.29.166.1
Neutrony,http://india.ipj.gov.pl/neutrony.htm,india.ipj.gov.pl,error
Newsletter,http://www.historia.uw.edu.pl/newslett/,www.historia.uw.edu.pl,193.0.70.218
News_From_Poland,http://www.polishworld.com/polemb/news/,www.polishworld.com,192.185.48.198
Nico,http://free.ngo.pl/7odh_zhr/nico/nico.htm,free.ngo.pl,195.116.222.210
NIE,http://www.nie.com.pl/,www.nie.com.pl,78.10.112.187
Nie_Wprost,http://www.amg.gda.pl/NAMG/NIE_WPROST/index.html,www.amg.gda.pl,153.19.64.70
Nie_z_Tej_Ziemi,http://nieztejziemi.panoramix.net.pl/,nieztejziemi.panoramix.net.pl,error
Niedrzwiczak,http://www.polska.lex.pl/prasa/Niedrzwiczak/,www.polska.lex.pl,error
Niedziela,http://www.niedziela.pl/,www.niedziela.pl,94.23.44.102
Niedziela_Częstochowska,http://www.niedziela.pl/czesto.htm,www.niedziela.pl,94.23.44.102
Niedziela_Dzieciom,http://www.niedziela.pl/2dziecio.htm,www.niedziela.pl,94.23.44.102
Niedziela_Legnicka,http://www.niedziela.pl/legnic.htm,www.niedziela.pl,94.23.44.102
Niedziela_Lubelska,http://www.niedziela.pl/lublin.htm,www.niedziela.pl,94.23.44.102
Niedziela_Łódzka,http://www.archidiecezja.lodz.pl/niedz.html,www.archidiecezja.lodz.pl,212.191.38.30
Niedziela_Młodych,http://www.niedziela.pl/2mlodych.htm,www.niedziela.pl,94.23.44.102
Niedziela_Południowa,http://friko2.onet.pl/rz/sadelja/niedzie.htm,friko2.onet.pl,213.180.146.28
Niedziela_Sosnowiecka,http://www.niedziela.pl/sosnow.htm,www.niedziela.pl,94.23.44.102
Nieregularnik,http://www.redemptor.o.k.pl/nieregularnik.html,www.redemptor.o.k.pl,error
Nieruchomości,http://www.kki.net.pl/~nbit/,www.kki.net.pl,81.21.192.215
Nieruchomości_Rynek_Prawo,http://www.wydoferta.pl/nrp/nierucho.htm,www.wydoferta.pl,error
Niezła_Jazda,http://www.softel.gda.pl/~zbyszeka/rowery/niezlajazda/index.htm,www.softel.gda.pl,188.40.99.67
Niusy,http://www.silesia.top.pl/~honey/,www.silesia.top.pl,178.33.53.57
NOC,http://www.medianet.pl/~rozrywka/,www.medianet.pl,error
Notes_Polityczny,http://www.silesia.top.pl/~zajac/,www.silesia.top.pl,178.33.53.57
Notes_Wydawniczy,http://www.notes-wydawniczy.pl/,www.notes-wydawniczy.pl,194.181.122.25
Nowa_Biblioteka,http://www.us.edu.pl/uniwersytet/jednostki/wydzialy/fil/ibin/kolo/nb.html,www.us.edu.pl,155.158.104.231
Nowa_Fantastyka,http://nowafantastyka.sgh.waw.pl/,nowafantastyka.sgh.waw.pl,error
Nowa_Gazeta_Internetowa,http://www.3-p.com/,www.3-p.com,185.53.178.6
Nowa_Polszczyzna,http://www.wsp.krakow.pl/polski/polszcz.html,www.wsp.krakow.pl,149.156.27.9
Nowa_Próba,http://www.nowaproba.prv.pl/,www.nowaproba.prv.pl,94.23.3.165
Nowa_Trójka,http://friko2.onet.pl/wr/nowa3/,friko2.onet.pl,213.180.146.28
Nowa_Trybuna_Opolska,http://www.nto.com.pl/,www.nto.com.pl,error
Nowa_Wieś,http://www.atm.com.pl/~nova/,www.atm.com.pl,2001:1a68::d911:2308
Nowator,http://www.orgmasz.waw.pl/pzswir/nowator/nowator.html,www.orgmasz.waw.pl,188.165.137.164
Nowe_Wiadomości_Wałbrzyskie,http://nww.wanet.com.pl/,nww.wanet.com.pl,error
Nowe_Życie,http://www.nowezycie.com/,www.nowezycie.com,174.37.172.162
Nowe_Życie_Gospodarcze,http://www.nzg.pl/,www.nzg.pl,83.142.125.198
Nowiny,http://www.nowiny.media.pl/,www.nowiny.media.pl,144.76.91.209
Nowiny_Gliwickie,http://www.nowiny.gliwice.pl/,www.nowiny.gliwice.pl,2a02:2780:0:100::1:2
Nowiny_Rybnickie,http://www.nowiny.rybnik.pl/,www.nowiny.rybnik.pl,178.32.200.90
Nowiny_Zabrzańskie,http://www.nowiny.zabrze.pl/,www.nowiny.zabrze.pl,error
Nowoczesne_Biuro,http://www.nbiuro.cps.pl/,www.nbiuro.cps.pl,error
Nowoczesne_Gazownictwo,http://kki.net.pl/nowgaz/main.html,kki.net.pl,81.21.192.215
Nowoczesne_Stolarstwo,http://www.dva.com.pl/ns/index.htm,www.dva.com.pl,error
Nowoczesny_Warsztat,http://goldman.home.pl/Produkty/Nowoczesny__Warsztat/nowoczesny__warsztat.html,goldman.home.pl,error
Nowości,http://www.nowosci.com.pl/,www.nowosci.com.pl,78.24.163.140
Nowy_Gwóźdź_Programu,http://194.204.145.23/Gwozdz/IndexGwozdz.htm,194.204.145.23,194.204.145.23
Nowy_Przemysł,http://www.ptwp.com.pl/gazeta.html,www.ptwp.com.pl,error
Nowy_Tygodnik_Płocki,http://www.ntp.plock.com/,www.ntp.plock.com,error
Nowy_Tygodnik_Popularny,http://www.medianet.pl/~kip/tyg/tygpop.htm,www.medianet.pl,error
Nukleonika,http://www.ichtj.waw.pl/ichtj/publ/nukl.htm,www.ichtj.waw.pl,148.81.188.148
Numer_Jeden,http://www.canpol.pl/numer1/,www.canpol.pl,error
Oaza,http://www.oaza.org.pl/polski/czasopisma/oaza/index.html,www.oaza.org.pl,148.251.173.75
Oaza_Kielecka,http://www.kki.net.pl/czapka/oazakiel.htm,www.kki.net.pl,81.21.192.215
Oblubieniec,http://www.sw-jozef-czerwionka.katowice.opoka.org.pl/gaz.htm,www.sw-jozef-czerwionka.katowice.opoka.org.pl,212.91.11.67
Obyczaje,http://www.obyczaje.lublin.pl/index1.htm,www.obyczaje.lublin.pl,error
Obywatel,http://obywatel.put.poznan.pl/,obywatel.put.poznan.pl,error
Ochrona_Mienia,http://market.tpnet.pl/ochrona/,market.tpnet.pl,217.98.20.70
Ochrona_Przyrody,http://botan.ib-pan.krakow.pl/przyroda/Train/stronaop.html,botan.ib-pan.krakow.pl,149.156.20.2
Odkrywca,http://www.odkrywca.lm.p/,www.odkrywca.lm.p,error
Odra,http://www.odra.art.pl/,www.odra.art.pl,error
Oferta_Nieruchomości,http://www.szmidt.pl/on/,www.szmidt.pl,79.96.124.78
Off,http://www.off.muza.com.pl/,www.off.muza.com.pl,46.41.130.162
Ogłoszenia,http://www.kkiwww.polska.lex.pl/prasa/Tygodnik-Ogloszenia/,www.kkiwww.polska.lex.pl,error
OKO,http://www.kki.net.pl/case/,www.kki.net.pl,81.21.192.215
Oko_Sieci,http://www.yea.gnet.pl/,www.yea.gnet.pl,error
Okno,http://www.pg.gda.pl/~miodek/fraternia/prasa.htm,www.pg.gda.pl,153.19.40.40
Okulistyka,http://www.okulistyka.com.pl/,www.okulistyka.com.pl,93.157.100.92
Oleśniczanin,http://www.gazeta.online.pl/,www.gazeta.online.pl,86.105.54.223
Opcje,http://free.ngo.pl/gckopcje/,free.ngo.pl,195.116.222.210
Open_Systems_&_Information_Dynamics,http://www.phys.uni.torun.pl/~osid/,www.phys.uni.torun.pl,158.75.5.251
Opoka_w_Kraju,http://eleet.iele.polsl.gliwice.pl/~owk/,eleet.iele.polsl.gliwice.pl,error
Oracle'owe_Ploug'tki,http://www.ploug.org.pl/,www.ploug.org.pl,89.171.78.102
Organizacja_i_Kierowanie,http://www.orgmasz.waw.pl/w/org_pol/wydaw/kwart.htm,www.orgmasz.waw.pl,188.165.137.164
Ornetynka,http://www.polska.lex.pl/prasa/Ornetynka/,www.polska.lex.pl,error
Orzecznictwo_sądów_polskich,http://www.wp-pwn.com.pl/osp/,www.wp-pwn.com.pl,error
Orzecznictwo_w_sprawach_samorządowych,http://www.wspolnota.org.pl/orzecznictwo.html,www.wspolnota.org.pl,37.59.11.41
Oscyloskop,http://www.wrss.elka.pw.edu.pl/oscyl/,www.wrss.elka.pw.edu.pl,error
L'Osservatore_Romano,http://www.vatican.va/news_services/or/or_pol/or_pol.html,www.vatican.va,212.77.1.247
Ośka,http://www.kobiety.com/oska.htm,www.kobiety.com,66.135.47.129
101_Porad,http://www.101porad.pl/,www.101porad.pl,188.116.16.77
Paleontologia_Polonica,http://www.paleo.pan.pl/pp/pp.htm,www.paleo.pan.pl,212.87.19.44
Pani,http://www.pani.pl/,www.pani.pl,217.74.65.23
Pankornet,http://friko.onet.pl/wa/lodyg/pankornet/index.htm,friko.onet.pl,213.180.146.28
Panorama,http://www.netkat.com.pl/~panorama/,www.netkat.com.pl,error
Panorama_Działdowska,http://www.polska.lex.pl/prasa/Panorama-Dzialdowska/,www.polska.lex.pl,error
Panorama_Katowicka,http://www.gow.com.pl/PK/,www.gow.com.pl,error
Panorama_Leszczyńska,http://www.panorama.it.pl/,www.panorama.it.pl,error
Panorama_Mazurska,http://www.traf.mragowo.pl/panorama.htm,www.traf.mragowo.pl,error
Panorama_Oleśnicka,http://www.olesnica.cavern.pl/panorama/,www.olesnica.cavern.pl,error
Panorama_Polska,http://www.polcannet.com/panorama/,www.polcannet.com,error
Panorama_Polskich_Miast,http://www.panorama-miast.com.pl/,www.panorama-miast.com.pl,162.252.82.100
